,target,input-data,num_char,num_words,num_sent,cleaned_text
5430,0,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",102,23,1,time tonight cool text
5431,0,If I was I wasn't paying attention,34,8,1,nt pay attent
5432,0,Thanx a lot 4 ur help!,22,7,1,thanx lot ur help
5433,0,You're gonna have to be way more specific than that,51,12,1,gon na way specif
5434,0,Jesus armand really is trying to tell everybody he can find,59,11,1,jesu armand tri tell everybodi find
5435,0,I'm wif him now buying tix lar...,33,9,1,m wif buy tix lar
5436,0,Mode men or have you left.,26,7,1,mode men left
5437,0,Am slow in using biola's fne,28,7,1,slow biola fne
5438,0,"\What are youdoing later? Sar xxx\""""",36,9,2,youdo later sar xxx
5439,0,Hey i've booked the 2 lessons on sun liao...,44,11,1,hey ve book lesson sun liao
5440,0,Thank you. do you generally date the brothas?,45,10,2,thank gener date brotha
5441,0,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",90,21,2,way sure u train worc foreg street shrub hill fun night x
5442,0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",99,26,2,thought d watch co s kind thing u getanth love
5443,1,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,163,38,3,won guarante award mayb cash claim ur free legitimat efreefon number wat u think
5444,0,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,70,18,2,good morn repair shopth reason m hour
5445,0,"And that's fine, I got enough bud to last most of the night at least",68,17,1,s fine got bud night
5446,0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,104,26,4,good journey let know need receipt shall tell like pendent
5447,0,So that takes away some money worries,37,7,1,take away money worri
5448,0,"aight we can pick some up, you open before tonight?",51,12,1,aight pick open tonight
5449,1,"Latest News! Police station toilet stolen, cops have nothing to go on!",70,15,2,latest news polic station toilet stolen cop
5450,0,Sac needs to carry on:),23,6,1,sac need carri
5451,0,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,251,48,4,sing hu think import find femal know place prefer citizen smart help navig thing like choos phone plan requir guidanc doubt ask especi girl
5452,0,What???? Hello wats talks email address?,40,11,2,hello wat talk email address
5453,0,Except theres a chick with huge boobs.,38,9,1,s chick huge boob
5454,0,Im just wondering what your doing right now?,44,10,1,m wonder right
5455,0,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,101,21,3,wish beauti day moment reveal thing smile enjoy
5456,1,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",112,19,1,sparkl shop break person visit wwwshortbreaksorguk
5459,0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,120,27,1,hear loud scream ltgt minut caus gyno shove thing nt belong
5461,0,Ok i thk i got it. Then u wan me 2 come now or wat?,51,17,3,ok thk got u wan come wat
5462,1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,147,31,2,txt claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop wwwgambtv
5463,0,U GOIN OUT 2NITE?,17,5,1,u goin nite
5464,0,I will treasure every moment we spend together...,49,9,1,treasur moment spend
5465,0,Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway,89,20,3,shall bring bottl wine amus joke
5466,1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,85,9,2,httptm widelivecomindex wmlidadafirsttrueåác c ringtoneåá
5468,1,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",143,32,5,urgent weekend draw show won cash spanish holiday claim tc rstm sw s ppm
5470,0,I thought slide is enough.,26,6,1,thought slide
5472,0,Well obviously not because all the people in my cool college life went home ;_;,79,15,1,obvious peopl cool colleg life went home
5473,0,Ok lor Ì_ reaching then message me.,35,9,1,ok lor ì reach messag
5474,0,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,122,30,5,s mummi boy good bad posit neg wait hmmmm
5475,0,Dhoni have luck to win some big title.so we will win:),54,12,1,dhoni luck win big titleso
5476,0,Yes princess! I want to please you every night. Your wish is my command...,74,17,3,ye princess want night wish command
5478,0,No probably  &lt;#&gt; %.,25,8,1,probabl ltgt
5479,0,Really do hope the work doesnt get stressful. Have a gr8 day.,61,15,2,hope work nt stress gr day
5480,0,Have you seen who's back at Holby?!,35,10,1,seen s holbi
5481,0,Shall call now dear having food,31,6,1,shall dear have food
5482,1,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,149,27,2,urgent tri contact weekend draw show u won prize guarante claim code k valid hr p pm
5483,0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,79,16,2,li hai bore da lectur repeat week stuff wast time
5484,0,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",169,43,5,pick point go yeovil motor project hour u home max easi
5485,0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,135,31,1,fuck famili go rhode island leav week new bong gt
5486,0,Ofcourse I also upload some songs,33,6,1,ofcours upload song
5487,1,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,145,33,3,p min germani bt line check planettalkinstantcom info t c text stop opt
5489,0,Oh thanks a lot..i already bought 2 eggs ..,43,11,1,oh thank loti bought egg
5491,0,U studying in sch or going home? Anyway i'll b going 2 sch later.,65,17,2,u studi sch go home ill b later
5492,1,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,161,35,2,marvel mobil play offici ultim spiderman game ur right text spider ll send u free ball wallpap
5493,0,I think if he rule tamilnadu..then its very tough for our people.,65,15,1,think rule tamilnaduthen tough peopl
5494,0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",155,41,4,cool shall tip home got drop later let town tonight mayb mum
5495,0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",118,29,5,good afternoon love goe day sleep hope boytoy think
5496,0,Yes... I trust u to buy new stuff ASAP so I can try it out,58,16,3,ye trust u buy new stuff asap tri
5498,0,Why did I wake up on my own &gt;:(,34,12,1,wake gt
5499,0,Now get step 2 outta the way. Congrats again.,45,11,2,step outta way congrat
5500,0,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,155,34,3,love law happi person way friendship ur friend feel aliv gud night
5501,1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,148,26,3,privat account statement show unredeem s m point identifi code expir
5502,0,Apo all other are mokka players only,36,7,1,apo mokka player
5503,0,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",82,16,1,easi account identif tomorrow uni
5504,0,Wait . I will msg after  &lt;#&gt;  min.,40,13,2,wait msg ltgt min
5505,0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,127,31,4,told tell stupid hear wo nt dad call brother spoken
5506,0,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,149,37,5,god love limit grace measur power boundari u endless bless ur life gud ni
5507,0,I want to be inside you every night...,38,9,1,want insid night
5508,0,"Machan you go to gym tomorrow,  i wil come late goodnight.",58,14,1,machan gym tomorrow wil come late goodnight
5509,0,Lol they were mad at first but then they woke up and gave in.,61,15,2,lol mad woke gave
5511,0,"ItÛ÷s reassuring, in this crazy world.",39,8,1,reassur crazi world
5512,0,"Just making dinner, you ?",25,6,1,make dinner
5513,0,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,69,21,3,ye leav ltgt
5514,0,Oh... Okie lor...We go on sat... ,33,10,3,oh oki lorw sat
5515,0,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,245,62,10,great role model give wish day miracl god reason knew nt ve look young
5516,0,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",139,39,3,ya m referin mei ex wat ah waitin u treat somebodi shld b rich liaoso gd den dun work frm tmr onward
5517,0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,166,38,2,mile smile r frm letter u know d differ ur face keep happi away good nyt
5518,0,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",122,31,2,way ve skip right outsid hous pull
5519,0,Can you pls send me that company name. In saibaba colany,56,12,2,pl send compani saibaba colani
5520,0,No. I dont want to hear anything,32,9,1,nt want hear
5521,0,You are a big chic. Common. Declare,35,9,3,big chic common declar
5522,0,Thats cool. I want to please you...,35,10,2,s cool want
5523,0,Going to join tomorrow.,23,5,1,go join tomorrow
5525,0,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,103,23,1,want tell bad feel basic time text late need drug
5526,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,134,23,3,privat account statement show unredeem sim point identifi code expir
5527,0,"Total disappointment, when I texted you was the craziest shit got :(",68,13,1,total disappoint text craziest shit got
5528,0,Its just the effect of irritation. Just ignore it,49,10,2,effect irrit ignor
5529,0,What about this one then.,25,6,1,
5530,0,I think that tantrum's finished so yeah I'll be by at some point,64,15,3,think tantrum finish yeah ill point
5531,0,Compliments to you. Was away from the system. How your side.,60,14,3,compliment away system
5532,0,happened here while you were adventuring,40,6,1,happen adventur
5533,0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",113,28,2,hey chief bell need talk royal visit st june
5534,0,Ok which your another number,28,5,1,ok number
5536,0,Aiyah ok wat as long as got improve can already wat...,54,12,1,aiyah ok wat long got improv
5537,1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,90,20,3,want explicit sex sec ring cost pmin gsex pobox wcn xx
5538,0,I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight,158,39,3,nt believ attach see day know best babe teach class midnight
5540,1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O å£250 3 WANT å£800,160,38,8,ask mobil chatlin inclu free min india cust serv sed ye ler got mega bill nt giv shit bailiff day o want
5541,0,Yeah it's jus rite...,21,6,1,yeah ju rite
5542,0,Armand says get your ass over to epsilon,40,8,1,armand say as epsilon
5543,0,U still havent got urself a jacket ah?,38,10,1,u nt got urself jacket ah
5544,0,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",154,38,1,m take derek amp taylor walmart time leav mous desk ill text priscilla readi
5545,0,Hi its in durban are you still on this number,45,10,1,hi durban number
5546,0,Ic. There are a lotta childporn cars then.,42,10,2,ic lotta childporn car
5547,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",160,35,4,contract mobil mnth latest motorola nokia etc free doubl min text orang tariff ye callback remov record
5548,0,"No, I was trying it all weekend ;V",34,10,1,tri weekend v
5549,0,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs",87,25,3,know wot peopl wear t shirt jumper hat belt r cribb
5550,0,"Cool, what time you think you can get here?",43,11,1,cool time think
